game_date,home_team,away_team,game_id,season_type
2026-01-18,CHI,BKN,0022500603,regular
2026-01-18,DEN,CHA,0022500605,regular
2026-01-18,HOU,NOP,0022500604,regular
2026-01-18,LAL,TOR,0022500607,regular
2026-01-18,MEM,ORL,0022500602,regular
2026-01-18,SAC,POR,0022500606,regular
2026-01-19,ATL,MIL,0022500014,regular
2026-01-19,BKN,PHX,0022500610,regular
2026-01-19,CLE,OKC,0022500015,regular
2026-01-19,DET,BOS,0022500017,regular
2026-01-19,GSW,MIA,0022500612,regular
2026-01-19,NYK,DAL,0022500016,regular
2026-01-19,PHI,IND,0022500609,regular
2026-01-19,SAS,UTA,0022500611,regular
2026-01-19,WAS,LAC,0022500608,regular
2026-01-20,CHI,LAC,0022500614,regular
2026-01-20,DEN,LAL,0022500617,regular
2026-01-20,GSW,TOR,0022500618,regular
2026-01-20,HOU,SAS,0022500615,regular
2026-01-20,PHI,PHX,0022500613,regular
2026-01-20,SAC,MIA,0022500619,regular
2026-01-20,UTA,MIN,0022500616,regular
2026-01-21,BOS,IND,0022500621,regular
2026-01-21,CHA,CLE,0022500620,regular
2026-01-21,MEM,ATL,0022500623,regular
2026-01-21,MIL,OKC,0022500625,regular
2026-01-21,NOP,DET,0022500624,regular
2026-01-21,NYK,BKN,0022500622,regular
2026-01-21,SAC,TOR,0022500626,regular
2026-01-22,DAL,GSW,0022500630,regular
2026-01-22,LAC,LAL,0022500633,regular
2026-01-22,MIN,CHI,0022500631,regular
2026-01-22,ORL,CHA,0022500627,regular
2026-01-22,PHI,HOU,0022500628,regular
2026-01-22,POR,MIA,0022500634,regular
2026-01-22,UTA,SAS,0022500632,regular
2026-01-22,WAS,DEN,0022500629,regular
2026-01-23,ATL,PHX,0022500636,regular
2026-01-23,BKN,BOS,0022500637,regular
2026-01-23,CLE,SAC,0022500638,regular
2026-01-23,DET,HOU,0022500635,regular
2026-01-23,MEM,NOP,0022500639,regular
2026-01-23,MIL,DEN,0022500640,regular
2026-01-23,OKC,IND,0022500641,regular
2026-01-23,POR,TOR,0022500642,regular
2026-01-24,CHA,WAS,0022500645,regular
2026-01-24,CHI,BOS,0022500647,regular
2026-01-24,DAL,LAL,0022500648,regular
2026-01-24,ORL,CLE,0022500646,regular
2026-01-24,PHI,NYK,0022500643,regular
2026-01-24,UTA,MIA,0022500649,regular
2026-01-25,DET,SAC,0022500650,regular
2026-01-25,LAC,BKN,0022500656,regular
2026-01-25,MIN,GSW,0022500644,regular
2026-01-25,OKC,TOR,0022500653,regular
2026-01-25,PHX,MIA,0022500655,regular
2026-01-25,SAS,NOP,0022500654,regular
2026-01-26,ATL,IND,0022500659,regular
2026-01-26,BOS,POR,0022500660,regular
2026-01-26,CHA,PHI,0022500657,regular
2026-01-26,CHI,LAL,0022500661,regular
2026-01-26,CLE,ORL,0022500658,regular
2026-01-26,HOU,MEM,0022500662,regular
2026-01-26,MIN,GSW,0022500663,regular
2026-01-27,DEN,DET,0022500668,regular
2026-01-27,NYK,SAC,0022500665,regular
2026-01-27,OKC,NOP,0022500667,regular
2026-01-27,PHI,MIL,0022500666,regular
2026-01-27,PHX,BKN,0022500669,regular
2026-01-27,UTA,LAC,0022500670,regular
2026-01-27,WAS,POR,0022500664,regular
2026-01-28,BOS,ATL,0022500673,regular
2026-01-28,CLE,LAL,0022500671,regular
2026-01-28,DAL,MIN,0022500677,regular
2026-01-28,HOU,SAS,0022500679,regular
2026-01-28,IND,CHI,0022500672,regular
2026-01-28,MEM,CHA,0022500676,regular
2026-01-28,MIA,ORL,0022500674,regular
2026-01-28,TOR,NYK,0022500675,regular
2026-01-28,UTA,GSW,0022500678,regular
2026-01-29,ATL,HOU,0022500682,regular
2026-01-29,CHI,MIA,0022500529,regular
2026-01-29,DAL,CHA,0022500683,regular
2026-01-29,DEN,BKN,0022500684,regular
2026-01-29,MIN,OKC,0022500686,regular
2026-01-29,PHI,SAC,0022500680,regular
2026-01-29,PHX,DET,0022500685,regular
2026-01-29,WAS,MIL,0022500681,regular
2026-01-30,BOS,SAC,0022500689,regular
2026-01-30,DEN,LAC,0022500695,regular
2026-01-30,GSW,DET,0022500696,regular
2026-01-30,NOP,MEM,0022500691,regular
2026-01-30,NYK,POR,0022500690,regular
2026-01-30,ORL,TOR,0022500687,regular
2026-01-30,PHX,CLE,0022500693,regular
2026-01-30,UTA,BKN,0022500694,regular
2026-01-30,WAS,LAL,0022500688,regular
2026-01-31,CHA,SAS,0022500697,regular
2026-01-31,HOU,DAL,0022500701,regular
2026-01-31,IND,ATL,0022500698,regular
2026-01-31,MEM,MIN,0022500700,regular
2026-01-31,MIA,CHI,0022500692,regular
2026-01-31,PHI,NOP,0022500699,regular
2026-02-01,BOS,MIL,0022500702,regular
2026-02-01,DEN,OKC,0022500711,regular
2026-02-01,DET,BKN,0022500704,regular
2026-02-01,MIA,CHI,0022500705,regular
2026-02-01,NYK,LAL,0022500708,regular
2026-02-01,PHX,LAC,0022500709,regular
2026-02-01,POR,CLE,0022500710,regular
2026-02-01,SAS,ORL,0022500703,regular
2026-02-01,TOR,UTA,0022500706,regular
2026-02-01,WAS,SAC,0022500707,regular
2026-02-02,CHA,NOP,0022500712,regular
2026-02-02,IND,HOU,0022500713,regular
2026-02-02,LAC,PHI,0022500715,regular
2026-02-02,MEM,MIN,0022500714,regular
2026-02-03,BKN,LAL,0022500719,regular
2026-02-03,DAL,BOS,0022500721,regular
2026-02-03,DET,DEN,0022500716,regular
2026-02-03,GSW,PHI,0022500724,regular
2026-02-03,IND,UTA,0022500717,regular
2026-02-03,MIA,ATL,0022500720,regular
2026-02-03,MIL,CHI,0022500722,regular
2026-02-03,OKC,ORL,0022500723,regular
2026-02-03,POR,PHX,0022500725,regular
2026-02-03,WAS,NYK,0022500718,regular
2026-02-04,HOU,BOS,0022500728,regular
2026-02-04,LAC,CLE,0022500732,regular
2026-02-04,MIL,NOP,0022500729,regular
2026-02-04,NYK,DEN,0022500726,regular
2026-02-04,SAC,MEM,0022500731,regular
2026-02-04,SAS,OKC,0022500730,regular
2026-02-04,TOR,MIN,0022500727,regular
2026-02-05,ATL,UTA,0022500735,regular
2026-02-05,DAL,SAS,0022500738,regular
2026-02-05,DET,WAS,0022500733,regular
2026-02-05,HOU,CHA,0022500737,regular
2026-02-05,LAL,PHI,0022500740,regular
2026-02-05,ORL,BKN,0022500734,regular
2026-02-05,PHX,GSW,0022500739,regular
2026-02-05,TOR,CHI,0022500736,regular
2026-02-06,BOS,MIA,0022500741,regular
2026-02-06,DET,NYK,0022500742,regular
2026-02-06,MIL,IND,0022500743,regular
2026-02-06,MIN,NOP,0022500744,regular
2026-02-06,POR,MEM,0022500745,regular
2026-02-06,SAC,LAC,0022500746,regular
2026-02-07,ATL,CHA,0022500751,regular
2026-02-07,BKN,WAS,0022500747,regular
2026-02-07,CHI,DEN,0022500752,regular
2026-02-07,LAL,GSW,0022500753,regular
2026-02-07,OKC,HOU,0022500748,regular
2026-02-07,ORL,UTA,0022500750,regular
2026-02-07,PHX,PHI,0022500754,regular
2026-02-07,POR,MEM,0022500755,regular
2026-02-07,SAC,CLE,0022500756,regular
2026-02-07,SAS,DAL,0022500749,regular
2026-02-08,BOS,NYK,0022500757,regular
2026-02-08,MIN,LAC,0022500760,regular
2026-02-08,TOR,IND,0022500759,regular
2026-02-08,WAS,MIA,0022500758,regular
2026-02-09,BKN,CHI,0022500762,regular
2026-02-09,CHA,DET,0022500761,regular
2026-02-09,DEN,CLE,0022500767,regular
2026-02-09,GSW,MEM,0022500768,regular
2026-02-09,LAL,OKC,0022500769,regular
2026-02-09,MIA,UTA,0022500763,regular
2026-02-09,MIN,ATL,0022500765,regular
2026-02-09,NOP,SAC,0022500766,regular
2026-02-09,ORL,MIL,0022500764,regular
2026-02-09,POR,PHI,0022500770,regular
2026-02-10,HOU,LAC,0022500772,regular
2026-02-10,LAL,SAS,0022500774,regular
2026-02-10,NYK,IND,0022500771,regular
2026-02-10,PHX,DAL,0022500773,regular
2026-02-11,BKN,IND,0022500779,regular
2026-02-11,BOS,CHI,0022500778,regular
2026-02-11,CHA,ATL,0022500775,regular
2026-02-11,CLE,WAS,0022500776,regular
2026-02-11,DEN,MEM,0022500787,regular
2026-02-11,GSW,SAS,0022500788,regular
2026-02-11,HOU,LAC,0022500782,regular
2026-02-11,MIN,POR,0022500783,regular
2026-02-11,NOP,MIA,0022500784,regular
2026-02-11,ORL,MIL,0022500777,regular
2026-02-11,PHI,NYK,0022500780,regular
2026-02-11,PHX,OKC,0022500785,regular
2026-02-11,TOR,DET,0022500781,regular
2026-02-11,UTA,SAC,0022500786,regular
2026-02-12,LAL,DAL,0022500791,regular
2026-02-12,OKC,MIL,0022500789,regular
2026-02-12,UTA,POR,0022500790,regular
2026-02-19,CHA,HOU,0022500792,regular
2026-02-19,CHI,TOR,0022500797,regular
2026-02-19,CLE,BKN,0022500793,regular
2026-02-19,GSW,BOS,0022500799,regular
2026-02-19,LAC,DEN,0022500801,regular
2026-02-19,NYK,DET,0022500796,regular
2026-02-19,PHI,ATL,0022500794,regular
2026-02-19,SAC,ORL,0022500800,regular
2026-02-19,SAS,PHX,0022500798,regular
2026-02-19,WAS,IND,0022500795,regular
2026-02-20,ATL,MIA,0022500805,regular
2026-02-20,CHA,CLE,0022500802,regular
2026-02-20,LAL,LAC,0022500809,regular
2026-02-20,MEM,UTA,0022500804,regular
2026-02-20,MIN,DAL,0022500806,regular
2026-02-20,NOP,MIL,0022500807,regular
2026-02-20,OKC,BKN,0022500808,regular
2026-02-20,POR,DEN,0022500810,regular
2026-02-20,WAS,IND,0022500803,regular
2026-02-21,CHI,DET,0022500814,regular
2026-02-21,MIA,MEM,0022500813,regular
2026-02-21,NOP,PHI,0022500812,regular
2026-02-21,NYK,HOU,0022500816,regular
2026-02-21,PHX,ORL,0022500811,regular
2026-02-21,SAS,SAC,0022500815,regular
2026-02-22,ATL,BKN,0022500818,regular
2026-02-22,CHI,NYK,0022500825,regular
2026-02-22,GSW,DEN,0022500820,regular
2026-02-22,IND,DAL,0022500821,regular
2026-02-22,LAC,ORL,0022500827,regular
2026-02-22,LAL,BOS,0022500823,regular
2026-02-22,MIL,TOR,0022500819,regular
2026-02-22,MIN,PHI,0022500824,regular
2026-02-22,OKC,CLE,0022500817,regular
2026-02-22,PHX,POR,0022500826,regular
2026-02-22,WAS,CHA,0022500822,regular
2026-02-23,DET,SAS,0022500828,regular
2026-02-23,HOU,UTA,0022500830,regular
2026-02-23,MEM,SAC,0022500829,regular
2026-02-24,ATL,WAS,0022500832,regular
2026-02-24,BKN,DAL,0022500833,regular
2026-02-24,CHI,CHA,0022500836,regular
2026-02-24,CLE,NYK,0022500835,regular
2026-02-24,IND,PHI,0022500831,regular
2026-02-24,LAL,ORL,0022500840,regular
2026-02-24,MIL,MIA,0022500837,regular
2026-02-24,NOP,GSW,0022500838,regular
2026-02-24,PHX,BOS,0022500839,regular
2026-02-24,POR,MIN,0022500841,regular
2026-02-24,TOR,OKC,0022500834,regular
2026-02-25,DEN,BOS,0022500847,regular
2026-02-25,DET,OKC,0022500842,regular
2026-02-25,HOU,SAC,0022500845,regular
2026-02-25,MEM,GSW,0022500844,regular
2026-02-25,MIL,CLE,0022500846,regular
2026-02-25,TOR,SAS,0022500843,regular
2026-02-26,ATL,WAS,0022500850,regular
2026-02-26,BKN,SAS,0022500851,regular
2026-02-26,CHI,POR,0022500853,regular
2026-02-26,DAL,SAC,0022500854,regular
2026-02-26,IND,CHA,0022500848,regular
2026-02-26,LAC,MIN,0022500857,regular
2026-02-26,ORL,HOU,0022500852,regular
2026-02-26,PHI,MIA,0022500849,regular
2026-02-26,PHX,LAL,0022500855,regular
2026-02-26,UTA,NOP,0022500856,regular
2026-02-27,BOS,BKN,0022500859,regular
2026-02-27,DAL,MEM,0022500861,regular
2026-02-27,DET,CLE,0022500858,regular
2026-02-27,MIL,NYK,0022500860,regular
2026-02-27,OKC,DEN,0022500862,regular
2026-02-28,CHA,POR,0022500863,regular
2026-02-28,GSW,LAL,0022500866,regular
2026-02-28,MIA,HOU,0022500864,regular
2026-02-28,UTA,NOP,0022500867,regular
2026-02-28,WAS,TOR,0022500865,regular
2026-03-01,ATL,POR,0022500873,regular
2026-03-01,BKN,CLE,0022500869,regular
2026-03-01,BOS,PHI,0022500874,regular
2026-03-01,CHI,MIL,0022500870,regular
2026-03-01,DAL,OKC,0022500876,regular
2026-03-01,DEN,MIN,0022500871,regular
2026-03-01,IND,MEM,0022500872,regular
2026-03-01,LAC,NOP,0022500877,regular
2026-03-01,LAL,SAC,0022500878,regular
2026-03-01,NYK,SAS,0022500868,regular
2026-03-01,ORL,DET,0022500875,regular
2026-03-02,GSW,LAC,0022500882,regular
2026-03-02,MIL,BOS,0022500880,regular
2026-03-02,UTA,DEN,0022500881,regular
2026-03-02,WAS,HOU,0022500879,regular
2026-03-03,CHA,DAL,0022500883,regular
2026-03-03,CHI,OKC,0022500889,regular
2026-03-03,CLE,DET,0022500884,regular
2026-03-03,LAL,NOP,0022500891,regular
2026-03-03,MIA,BKN,0022500886,regular
2026-03-03,MIN,MEM,0022500890,regular
2026-03-03,ORL,WAS,0022500885,regular
2026-03-03,PHI,SAS,0022500888,regular
2026-03-03,SAC,PHX,0022500892,regular
2026-03-03,TOR,NYK,0022500887,regular
2026-03-04,BOS,CHA,0022500894,regular
2026-03-04,LAC,IND,0022500898,regular
2026-03-04,MEM,POR,0022500896,regular
2026-03-04,MIL,ATL,0022500897,regular
2026-03-04,NYK,OKC,0022500893,regular
2026-03-04,PHI,UTA,0022500895,regular
2026-03-05,DEN,LAL,0022500906,regular
2026-03-05,HOU,GSW,0022500902,regular
2026-03-05,MIA,BKN,0022500901,regular
2026-03-05,MIN,TOR,0022500903,regular
2026-03-05,ORL,DAL,0022500899,regular
2026-03-05,PHX,CHI,0022500905,regular
2026-03-05,SAC,NOP,0022500907,regular
2026-03-05,SAS,DET,0022500904,regular
2026-03-05,WAS,UTA,0022500900,regular
2026-03-06,BOS,DAL,0022500908,regular
2026-03-06,CHA,MIA,0022500909,regular
2026-03-06,DEN,NYK,0022500911,regular
2026-03-06,HOU,POR,0022500910,regular
2026-03-06,LAL,IND,0022500914,regular
2026-03-06,PHX,NOP,0022500912,regular
2026-03-06,SAS,LAC,0022500913,regular
2026-03-07,ATL,PHI,0022500917,regular
2026-03-07,DET,BKN,0022500916,regular
2026-03-07,MEM,LAC,0022500918,regular
2026-03-07,MIL,UTA,0022500919,regular
2026-03-07,MIN,ORL,0022500915,regular
2026-03-07,OKC,GSW,0022500920,regular
2026-03-08,CLE,BOS,0022500921,regular
2026-03-08,LAL,NYK,0022500922,regular
2026-03-08,MIA,DET,0022500923,regular
2026-03-08,MIL,ORL,0022500926,regular
2026-03-08,NOP,WAS,0022500925,regular
2026-03-08,PHX,CHA,0022500928,regular
2026-03-08,POR,IND,0022500929,regular
2026-03-08,SAC,CHI,0022500930,regular
2026-03-08,SAS,HOU,0022500927,regular
2026-03-08,TOR,DAL,0022500924,regular
2026-03-09,BKN,MEM,0022500932,regular
2026-03-09,CLE,PHI,0022500931,regular
2026-03-09,LAC,NYK,0022500935,regular
2026-03-09,OKC,DEN,0022500933,regular
2026-03-09,UTA,GSW,0022500934,regular
2026-03-10,ATL,DAL,0022500939,regular
2026-03-10,BKN,DET,0022500937,regular
2026-03-10,GSW,CHI,0022500943,regular
2026-03-10,HOU,TOR,0022500940,regular
2026-03-10,LAL,MIN,0022500946,regular
2026-03-10,MIA,WAS,0022500938,regular
2026-03-10,MIL,PHX,0022500941,regular
2026-03-10,PHI,MEM,0022500936,regular
2026-03-10,POR,CHA,0022500944,regular
2026-03-10,SAC,IND,0022500945,regular
2026-03-10,SAS,BOS,0022500942,regular
2026-03-11,DEN,HOU,0022500950,regular
2026-03-11,LAC,MIN,0022500952,regular
2026-03-11,NOP,TOR,0022500948,regular
2026-03-11,ORL,CLE,0022500947,regular
2026-03-11,SAC,CHA,0022500951,regular
2026-03-11,UTA,NYK,0022500949,regular
2026-03-12,ATL,BKN,0022500956,regular
2026-03-12,DET,PHI,0022500953,regular
2026-03-12,IND,PHX,0022500954,regular
2026-03-12,LAL,CHI,0022500960,regular
2026-03-12,MEM,DAL,0022501111,regular
2026-03-12,MIA,MIL,0022500957,regular
2026-03-12,OKC,BOS,0022500959,regular
2026-03-12,ORL,WAS,0022500955,regular
2026-03-12,SAS,DEN,0022500958,regular
2026-03-13,DAL,CLE,0022500965,regular
2026-03-13,DET,MEM,0022500961,regular
2026-03-13,GSW,MIN,0022500966,regular
2026-03-13,HOU,NOP,0022500964,regular
2026-03-13,IND,NYK,0022500962,regular
2026-03-13,LAC,CHI,0022500968,regular
2026-03-13,POR,UTA,0022500967,regular
2026-03-13,TOR,PHX,0022500963,regular
2026-03-14,ATL,MIL,0022500970,regular
2026-03-14,BOS,WAS,0022500971,regular
2026-03-14,LAC,SAC,0022500975,regular
2026-03-14,LAL,DEN,0022500974,regular
2026-03-14,MIA,ORL,0022500972,regular
2026-03-14,PHI,BKN,0022500969,regular
2026-03-14,SAS,CHA,0022500973,regular
2026-03-15,CLE,DAL,0022500977,regular
2026-03-15,MIL,IND,0022500979,regular
2026-03-15,NYK,GSW,0022500981,regular
2026-03-15,OKC,MIN,0022500976,regular
2026-03-15,PHI,POR,0022500980,regular
2026-03-15,SAC,UTA,0022500982,regular
2026-03-15,TOR,DET,0022500978,regular
2026-03-16,ATL,ORL,0022500983,regular
2026-03-16,BKN,POR,0022500985,regular
2026-03-16,BOS,PHX,0022500986,regular
2026-03-16,CHI,MEM,0022500987,regular
2026-03-16,HOU,LAL,0022500989,regular
2026-03-16,LAC,SAS,0022500990,regular
2026-03-16,NOP,DAL,0022500988,regular
2026-03-16,WAS,GSW,0022500984,regular
2026-03-17,CHA,MIA,0022500991,regular
2026-03-17,DEN,PHI,0022500997,regular
2026-03-17,MIL,CLE,0022500995,regular
2026-03-17,MIN,PHX,0022500996,regular
2026-03-17,NYK,IND,0022500994,regular
2026-03-17,ORL,OKC,0022500992,regular
2026-03-17,SAC,SAS,0022500998,regular
2026-03-17,WAS,DET,0022500993,regular
2026-03-18,BKN,OKC,0022501000,regular
2026-03-18,BOS,GSW,0022500999,regular
2026-03-18,CHI,TOR,0022501002,regular
2026-03-18,DAL,ATL,0022501006,regular
2026-03-18,HOU,LAL,0022501007,regular
2026-03-18,IND,POR,0022501001,regular
2026-03-18,MEM,DEN,0022500651,regular
2026-03-18,MIN,UTA,0022501004,regular
2026-03-18,NOP,LAC,0022501005,regular
2026-03-19,CHA,ORL,0022501008,regular
2026-03-19,CHI,CLE,0022501011,regular
2026-03-19,MIA,LAL,0022501010,regular
2026-03-19,NOP,LAC,0022501012,regular
2026-03-19,SAC,PHI,0022501015,regular
2026-03-19,SAS,PHX,0022501013,regular
2026-03-19,UTA,MIL,0022501014,regular
2026-03-19,WAS,DET,0022501009,regular
2026-03-20,BKN,NYK,0022501016,regular
2026-03-20,DEN,TOR,0022501021,regular
2026-03-20,DET,GSW,0022501017,regular
2026-03-20,HOU,ATL,0022501018,regular
2026-03-20,MEM,BOS,0022501019,regular
2026-03-20,MIN,POR,0022501020,regular
2026-03-21,ATL,GSW,0022501026,regular
2026-03-21,CHA,MEM,0022501023,regular
2026-03-21,DAL,LAC,0022501029,regular
2026-03-21,HOU,MIA,0022501027,regular
2026-03-21,NOP,CLE,0022501025,regular
2026-03-21,ORL,LAL,0022501024,regular
2026-03-21,PHX,MIL,0022501031,regular
2026-03-21,SAS,IND,0022501028,regular
2026-03-21,UTA,PHI,0022501030,regular
2026-03-21,WAS,OKC,0022501022,regular
2026-03-22,BOS,MIN,0022501035,regular
2026-03-22,DEN,POR,0022501032,regular
2026-03-22,NYK,WAS,0022501034,regular
2026-03-22,PHX,TOR,0022501036,regular
2026-03-22,SAC,BKN,0022501033,regular
2026-03-23,ATL,MEM,0022501037,regular
2026-03-23,CHI,HOU,0022501042,regular
2026-03-23,DAL,GSW,0022501044,regular
2026-03-23,DET,LAL,0022501038,regular
2026-03-23,LAC,MIL,0022501046,regular
2026-03-23,MIA,SAS,0022501041,regular
2026-03-23,ORL,IND,0022501039,regular
2026-03-23,PHI,OKC,0022501040,regular
2026-03-23,POR,BKN,0022501045,regular
2026-03-23,UTA,TOR,0022501043,regular
2026-03-24,CHA,SAC,0022501047,regular
2026-03-24,CLE,ORL,0022501049,regular
2026-03-24,NYK,NOP,0022501048,regular
2026-03-24,PHX,DEN,0022501050,regular
2026-03-25,BOS,OKC,0022501054,regular
2026-03-25,CLE,MIA,0022501055,regular
2026-03-25,DEN,DAL,0022501059,regular
2026-03-25,DET,ATL,0022501051,regular
2026-03-25,GSW,BKN,0022501060,regular
2026-03-25,IND,LAL,0022501052,regular
2026-03-25,LAC,TOR,0022501062,regular
2026-03-25,MEM,SAS,0022501056,regular
2026-03-25,MIN,HOU,0022501058,regular
2026-03-25,PHI,CHI,0022501053,regular
2026-03-25,POR,MIL,0022501061,regular
2026-03-25,UTA,WAS,0022501057,regular
2026-03-26,CHA,NYK,0022501063,regular
2026-03-26,DET,NOP,0022501064,regular
2026-03-26,ORL,SAC,0022501065,regular
2026-03-27,BOS,ATL,0022501067,regular
2026-03-27,CLE,MIA,0022501068,regular
2026-03-27,DEN,UTA,0022501072,regular
2026-03-27,GSW,WAS,0022501073,regular
2026-03-27,IND,LAC,0022501066,regular
2026-03-27,LAL,BKN,0022501075,regular
2026-03-27,MEM,HOU,0022501069,regular
2026-03-27,OKC,CHI,0022501070,regular
2026-03-27,POR,DAL,0022501074,regular
2026-03-27,TOR,NOP,0022501071,regular
2026-03-28,ATL,SAC,0022501078,regular
2026-03-28,CHA,PHI,0022501077,regular
2026-03-28,MEM,CHI,0022501079,regular
2026-03-28,MIL,SAS,0022501076,regular
2026-03-28,MIN,DET,0022501080,regular
2026-03-28,PHX,UTA,0022501081,regular
2026-03-29,BKN,SAC,0022501084,regular
2026-03-29,CHA,BOS,0022501085,regular
2026-03-29,DEN,GSW,0022501090,regular
2026-03-29,IND,MIA,0022501083,regular
2026-03-29,MIL,LAC,0022501082,regular
2026-03-29,NOP,HOU,0022501088,regular
2026-03-29,OKC,NYK,0022501089,regular
2026-03-29,POR,WAS,0022501087,regular
2026-03-29,TOR,ORL,0022501086,regular
2026-03-30,ATL,BOS,0022501092,regular
2026-03-30,DAL,MIN,0022501095,regular
2026-03-30,LAL,WAS,0022501098,regular
2026-03-30,MEM,PHX,0022501093,regular
2026-03-30,MIA,PHI,0022501091,regular
2026-03-30,OKC,DET,0022501097,regular
2026-03-30,SAS,CHI,0022501094,regular
2026-03-30,UTA,CLE,0022501096,regular
2026-03-31,BKN,CHA,0022501100,regular
2026-03-31,DET,TOR,0022501101,regular
2026-03-31,HOU,NYK,0022501102,regular
2026-03-31,LAC,POR,0022501104,regular
2026-03-31,LAL,CLE,0022501103,regular
2026-03-31,MIL,DAL,0022500652,regular
2026-03-31,ORL,PHX,0022501099,regular
2026-04-01,CHI,IND,0022501109,regular
2026-04-01,GSW,SAS,0022501113,regular
2026-04-01,HOU,MIL,0022501110,regular
2026-04-01,MEM,NYK,0022501003,regular
2026-04-01,MIA,BOS,0022501106,regular
2026-04-01,ORL,ATL,0022501107,regular
2026-04-01,TOR,SAC,0022501108,regular
2026-04-01,UTA,DEN,0022501112,regular
2026-04-01,WAS,PHI,0022501105,regular
2026-04-02,CHA,PHX,0022501114,regular
2026-04-02,DET,MIN,0022501115,regular
2026-04-02,GSW,CLE,0022501117,regular
2026-04-02,LAC,SAS,0022501119,regular
2026-04-02,OKC,LAL,0022501116,regular
2026-04-02,POR,NOP,0022501118,regular
2026-04-03,BKN,ATL,0022501122,regular
2026-04-03,CHA,IND,0022501120,regular
2026-04-03,DAL,ORL,0022501127,regular
2026-04-03,HOU,UTA,0022501124,regular
2026-04-03,MEM,TOR,0022501125,regular
2026-04-03,MIL,BOS,0022501126,regular
2026-04-03,NYK,CHI,0022501123,regular
2026-04-03,PHI,MIN,0022501121,regular
2026-04-03,SAC,NOP,0022501128,regular
2026-04-04,DEN,SAS,0022501130,regular
2026-04-04,MIA,WAS,0022501129,regular
2026-04-04,PHI,DET,0022501131,regular
2026-04-05,BKN,WAS,0022501133,regular
2026-04-05,BOS,TOR,0022501132,regular
2026-04-05,CHI,PHX,0022501134,regular
2026-04-05,CLE,IND,0022501136,regular
2026-04-05,DAL,LAL,0022501140,regular
2026-04-05,GSW,HOU,0022501142,regular
2026-04-05,MIL,MEM,0022501135,regular
2026-04-05,MIN,CHA,0022501137,regular
2026-04-05,NOP,ORL,0022501138,regular
2026-04-05,OKC,UTA,0022501139,regular
2026-04-05,SAC,LAC,0022501141,regular
2026-04-06,ATL,NYK,0022501143,regular
2026-04-06,DEN,POR,0022501147,regular
2026-04-06,MEM,CLE,0022501145,regular
2026-04-06,ORL,DET,0022501144,regular
2026-04-06,SAS,PHI,0022501146,regular
2026-04-07,BKN,MIL,0022501150,regular
2026-04-07,BOS,CHA,0022501149,regular
2026-04-07,GSW,SAC,0022501154,regular
2026-04-07,IND,MIN,0022501152,regular
2026-04-07,LAC,DAL,0022501156,regular
2026-04-07,LAL,OKC,0022501155,regular
2026-04-07,NOP,UTA,0022501153,regular
2026-04-07,PHX,HOU,0022501157,regular
2026-04-07,TOR,MIA,0022501151,regular
2026-04-07,WAS,CHI,0022501148,regular
2026-04-08,CLE,ATL,0022501158,regular
2026-04-08,DEN,MEM,0022501162,regular
2026-04-08,DET,MIL,0022501160,regular
2026-04-08,LAC,OKC,0022501163,regular
2026-04-08,ORL,MIN,0022501159,regular
2026-04-08,PHX,DAL,0022501164,regular
2026-04-08,SAS,POR,0022501161,regular
2026-04-09,BKN,IND,0022501167,regular
2026-04-09,GSW,LAL,0022501170,regular
2026-04-09,HOU,PHI,0022501169,regular
2026-04-09,NYK,BOS,0022501168,regular
2026-04-09,TOR,MIA,0022501165,regular
2026-04-09,WAS,CHI,0022501166,regular
2026-04-10,ATL,CLE,0022501173,regular
2026-04-10,BOS,NOP,0022501174,regular
2026-04-10,CHA,DET,0022501171,regular
2026-04-10,CHI,ORL,0022501177,regular
2026-04-10,DEN,OKC,0022501182,regular
2026-04-10,HOU,MIN,0022501178,regular
2026-04-10,IND,PHI,0022501175,regular
2026-04-10,LAL,PHX,0022501185,regular
2026-04-10,MIL,BKN,0022501179,regular
2026-04-10,NYK,TOR,0022501176,regular
2026-04-10,POR,LAC,0022501183,regular
2026-04-10,SAC,GSW,0022501184,regular
2026-04-10,SAS,DAL,0022501180,regular
2026-04-10,UTA,MEM,0022501181,regular
2026-04-10,WAS,MIA,0022501172,regular
2026-04-12,BOS,ORL,0022501186,regular
2026-04-12,CLE,WAS,0022501187,regular
2026-04-12,DAL,CHI,0022501193,regular
2026-04-12,HOU,MEM,0022501194,regular
2026-04-12,IND,DET,0022501188,regular
2026-04-12,LAC,GSW,0022501199,regular
2026-04-12,LAL,UTA,0022501198,regular
2026-04-12,MIA,ATL,0022501189,regular
2026-04-12,MIN,NOP,0022501195,regular
2026-04-12,NYK,CHA,0022501190,regular
2026-04-12,OKC,PHX,0022501196,regular
2026-04-12,PHI,MIL,0022501191,regular
2026-04-12,POR,SAC,0022501200,regular
2026-04-12,SAS,DEN,0022501197,regular
2026-04-12,TOR,BKN,0022501192,regular
